-3.127625218255311590e-01,-2.283902951973290740e+00
-3.407208463320262060e-01,-2.335341751274484956e+00
-3.684972400144301274e-01,-2.385622029789656651e+00
-3.960632379359931288e-01,-2.434675541814338651e+00
-4.233900294379055462e-01,-2.482433734530019809e+00
-4.504484862051689187e-01,-2.528827824315914796e+00
-4.772091916469231032e-01,-2.573788875837721424e+00
-5.036424715882474867e-01,-2.617247883885538418e+00
-5.297184262679843769e-01,-2.659135857927148905e+00
-5.554069636345567718e-01,-2.699383909336704246e+00
-5.806778339290419311e-01,-2.737923341252368470e+00
-6.055006655420660522e-01,-2.774685741010088691e+00
-6.298450021281660760e-01,-2.809603075093767721e+00
-6.536803409583832325e-01,-2.842607786535349401e+00
-6.769761724888248011e-01,-2.873632894691243056e+00
-6.997020211198317075e-01,-2.902612097314321460e+00
-7.218274871172172258e-01,-2.929479874833379682e+00
-7.433222896638499444e-01,-2.954171596744590733e+00
-7.641563110064624187e-01,-2.976623630011741906e+00
-7.842996416592870057e-01,-2.996773449364532826e+00
-8.037226266226326077e-01,-3.014559749376336750e+00
-8.223959125710555984e-01,-3.029922558194995119e+00
-8.402904959622556902e-01,-3.042803352792315508e+00
-8.573777720142379266e-01,-3.053145175589928595e+00
-8.736295844946855294e-01,-3.060892752311162202e+00
-8.890182762628537905e-01,-3.065992610900573734e+00
-9.035167405006168106e-01,-3.068393201344690180e+00
-9.170984725656534664e-01,-3.068045016219536514e+00
-9.297376223960434061e-01,-3.064900711782484688e+00
-9.414090473918855784e-01,-3.058915229418047055e+00
-9.520883656958596397e-01,-3.050045917239334159e+00
-9.617520097910103871e-01,-3.038252651639136381e+00
-9.703772803303942762e-01,-3.023497958576918609e+00
-9.779424001096347352e-01,-3.005747134380469365e+00
-9.844265680898915960e-01,-2.984968365833596149e+00
-9.898100133752496532e-01,-2.961132849314047188e+00
-9.940740490451164257e-01,-2.934214908738886241e+00
-9.972011257388652128e-01,-2.904192112067782272e+00
-9.991748848867049171e-01,-2.871045386108193931e+00
-9.999802114775979689e-01,-2.834759129360223007e+00
-9.996032862520073392e-01,-2.795321322633034455e+00
-9.980316372043255280e-01,-2.752723637159178782e+00
-9.952541902770558613e-01,-2.706961539927973615e+00
-9.912613191261816503e-01,-2.658034395954317564e+00
-9.860448938346806358e-01,-2.605945567194951185e+00
-9.795983284488394283e-01,-2.550702507820250098e+00
-9.719166272099148962e-01,-2.492316855546239385e+00
-9.629964293517646601e-01,-2.430804518728566066e+00
-9.528360523333826437e-01,-2.366185758917822124e+00
-9.414355333737821629e-01,-2.298485268573763562e+00
-9.287966691554557785e-01,-2.227732243634797715e+00
-9.149230535616340587e-01,-2.153960450638476409e+00
-8.998201133118811645e-01,-2.077208288088863597e+00
-8.834951413600895531e-01,-1.997518841767313091e+00
-8.659573279188301775e-01,-1.914939933684736806e+00
-8.472177889741397960e-01,-1.829524164375559092e+00
-8.272895921553333753e-01,-1.741328948236583685e+00
-8.061877798252043981e-01,-1.650416541617663269e+00
-7.839293892571574940e-01,-1.556854063375708197e+00
-7.605334697672869737e-01,-1.460713507608883299e+00
-7.360210966712985581e-01,-1.362071748294144458e+00
-7.104153819384070312e-01,-1.261010535558385159e+00
-6.837414814169495703e-01,-1.157616483321456835e+00
-6.560265985095063979e-01,-1.051981048058347135e+00
-6.272999841787104680e-01,-9.442004984376116683e-01
-5.975929331687632740e-01,-8.343758756039880708e-01
-5.669387763319593265e-01,-7.226129438849870912e-01
-5.353728689541604746e-01,-6.090221317139228319e-01
-5.029325749782805888e-01,-4.937184625756252387e-01
-4.696572470304204994e-01,-3.768214757958658345e-01
-4.355882021592265008e-01,-2.584551370111442536e-01
-4.007686932055375406e-01,-1.387477381723359326e-01
-3.652438757262010949e-01,-1.783178695327135646e-02
-3.290607704033317593e-01,1.041561145458145127e-01
-2.922682208779830981e-01,2.270754018905048188e-01
-2.549168469554901617e-01,3.507816912698094591e-01
-2.170589931383419824e-01,4.751269333673699413e-01
-1.787486724515598979e-01,5.999595781718481957e-01
-1.400415055350975047e-01,7.251247507285488725e-01
-1.009946549876912236e-01,8.504644378100029156e-01
-6.166675495699622256e-02,9.758176854578606285e-01
-2.211783598157380723e-02,1.101020807322395267e+00
1.759075489849029963e-02,1.225907603698851434e+00
5.739643873407950653e-02,1.350309591132291098e+00
9.723549392240100897e-02,1.474056242433920971e+00
1.370431500727875285e-01,1.596975236922934638e+00
1.767536864178660683e-01,1.718892720677901220e+00
2.163005346921466898e-01,1.839633576551394922e+00
2.556163863869269637e-01,1.959021703670662307e+00
2.946333042769293531e-01,2.076880306115636454e+00
3.332828381003892226e-01,2.193032190433726658e+00
3.714961442605017594e-01,2.307300071618822557e+00
4.092041094019402969e-01,2.419506887149224461e+00
4.463374777020416295e-01,2.529476118646808658e+00
4.828269817018588372e-01,2.637032120686840564e+00
5.186034764878909575e-01,2.742000456255135443e+00
5.535980770207706847e-01,2.844208238316383142e+00
5.877422983928519695e-01,2.943484476925181337e+00
6.209681987820078186e-01,3.039660431278549346e+00
6.532085248547676581e-01,3.132569966077113133e+00
6.843968593575623371e-01,3.222049911530354915e+00
7.144677706207804846e-01,3.307940426310373105e+00
7.433569636864929553e-01,3.390085362728328722e+00
7.710014327570402504e-01,3.468332633378099494e+00
7.973396146483744396e-01,3.542534578463015560e+00
8.223115429191080183e-01,3.612548332993918532e+00
8.458590023335750274e-01,3.678236193020025357e+00
8.679256833052475528e-01,3.739465980029063719e+00
8.884573359550923533e-01,3.796111402628787879e+00
9.074019234085675123e-01,3.848052414599832272e+00
9.247097739444387621e-01,3.895175568388714371e+00
9.403337315989110934e-01,3.937374363090748286e+00
9.542293048195434890e-01,3.974549585955313269e+00
9.663548127551467859e-01,4.006609646430453253e+00
9.766715287605219897e-01,4.033470901750686899e+00
9.851438206883298410e-01,4.055057973060717025e+00
9.917392875348647330e-01,4.071304051059114748e+00
9.964288920019114260e-01,4.082151190139748032e+00
9.991870885333485885e-01,4.087550590005020190e+00
9.999919463827763311e-01,4.087462863724026008e+00
9.988252672671518173e-01,4.081858291210432199e+00
9.956726971613822919e-01,4.070717057099599856e+00
9.905238317900043610e-01,4.054029472012102175e+00
9.833723153745741463e-01,4.031796176201532411e+00
9.742159321991963328e-01,4.004028324598382760e+00
9.630566905618533902e-01,3.970747752278998011e+00
9.499008986857681025e-01,3.931987119409026565e+00
9.347592321731500453e-01,3.887790034734782463e+00
9.176467925931872660e-01,3.838211156723220885e+00
8.985831568072137898e-01,3.783316271482117799e+00
8.775924166466202436e-01,3.723182346626562556e+00
8.547032085731485207e-01,3.657897560295719774e+00
8.299487329670443003e-01,3.587561304565685116e+00
8.033667627057569094e-01,3.512284162549314637e+00
7.749996407148419530e-01,3.432187858522918411e+00
7.448942661932337339e-01,3.347405180472261321e+00
7.131020692370898528e-01,3.258079874506271789e+00
6.796789736101870316e-01,3.164366510646748676e+00
6.446853474340200618e-01,3.066430319565366158e+00
6.081859415976191841e-01,2.964446999906025226e+00
5.702498157154527458e-01,2.858602495900670615e+00
5.309502514915505067e-01,2.749092745059833920e+00
4.903646533794238094e-01,2.636123395795996860e+00
4.485744364598892586e-01,2.519909494917021320e+00
4.056649014932143249e-01,2.400675145009905087e+00
3.617250971371974155e-01,2.278653131819972533e+00
3.168476693595726479e-01,2.154084521818830922e+00
2.711286981109552463e-01,2.027218230244802299e+00
2.246675213633445023e-01,1.898310559991886137e+00
1.775665466593405739e-01,1.767624711818417849e+00
1.299310503579301501e-01,1.635430266442694736e+00
8.186896480442908131e-02,1.502002639190972655e+00
3.349065369473004650e-02,1.367622507962936274e+00
-1.509132405323117786e-02,1.232575215379556166e+00
-6.376246156405668275e-02,1.097150146080095867e+00
-1.124065620051401954e-01,9.616400802360910438e-01
-1.609060068779452901e-01,8.263405244522253890e-01
-2.091420341113965076e-01,6.915490213256897389e-01
-2.569950254244863230e-01,5.575644390362202163e-01
-3.043448023808754677e-01,4.246862424399369118e-01
-3.510709305149685155e-01,2.932137472382512211e-01
-3.970530308654477980e-01,1.634453588912352096e-01
-4.421710982100320875e-01,3.567779803958263246e-02
-4.863058252534172010e-01,-8.979468570738291522e-02
-5.293389319796981685e-01,-2.126811096700038650e-01
-5.711534993412372696e-01,-3.326945616485329493e-01
-6.116343064176297251e-01,-4.495530090071298557e-01
-6.506681701420339303e-01,-5.629801110944490095e-01
-6.881442866571158001e-01,-6.727060327283301833e-01
-7.239545733299820318e-01,-7.784682564021735418e-01
-7.579940104246023491e-01,-8.800123908057059241e-01
-7.901609814015404520e-01,-9.770929731934872020e-01
-8.203576107887615709e-01,-1.069474263081635401e+00
-8.484900985436278908e-01,-1.156931024706333355e+00
-8.744690498055538441e-01,-1.239249295638126469e+00
-8.982097989210409139e-01,-1.316227138913519168e+00
-9.196327266081392171e-01,-1.387675376020370166e+00
-9.386635691162250605e-01,-1.453418298057018054e+00
-9.552337182290432382e-01,-1.513294352376291840e+00
-9.692805109549260667e-01,-1.567156802026062001e+00
-9.807475077476051073e-01,-1.614874355306992193e+00
-9.895847581045815744e-01,-1.656331762786714235e+00
-9.957490523976189056e-01,-1.691430379137806250e+00
-9.992041588015709852e-01,-1.720088687204653466e+00
-9.999210442038161117e-01,-1.742242781752324721e+00
-9.978780779968838832e-01,-1.757846810408606464e+00
-9.930612176816799863e-01,-1.766873369378847869e+00
-9.854641752380285391e-01,-1.769313851592217768e+00
-9.750885632531540725e-01,-1.765178745027552676e+00
-9.619440198372161133e-01,-1.754497879067124844e+00
-9.460483113981641434e-01,-1.737320616837529252e+00
-9.274274123959700411e-01,-1.713715991618371071e+00
-9.061155612486799793e-01,-1.683772785531391092e+00
-8.821552916198184269e-01,-1.647599548865312347e+00
-8.555974383781648207e-01,-1.605324558544275915e+00
-8.265011175871038729e-01,-1.557095714410882792e+00
-7.949336799511129703e-01,-1.503080372167375334e+00
-7.609706372218049131e-01,-1.443465112001011130e+00
-7.246955611448631096e-01,-1.378455442111211182e+00
-6.861999546121164695e-01,-1.308275436556366245e+00
-6.455830947698939504e-01,-1.233167307047193795e+00
-6.029518479251821939e-01,-1.153390908530109504e+00
-5.584204561850311110e-01,-1.069223178628230242e+00
-5.121102958618293233e-01,-9.809575112386931250e-01
-4.641496077769940443e-01,-8.889030648217609576e-01
-4.146731996984991397e-01,-7.933840061600770932e-01
-3.638221212526155934e-01,-6.947386906134199736e-01
-3.117433117574561208e-01,-5.933187801457500132e-01
-2.585892215348062906e-01,-4.894883006558646277e-01
-2.045174073667135328e-01,-3.836226403992230027e-01
-1.496901028747623374e-01,-2.761074915472627733e-01
-9.427376471131017344e-02,-1.673377371881890063e-01
-3.843859556420776979e-02,-5.771628633201764114e-02
1.764195491228739629e-02,5.234714026188068414e-02
7.379171001653211936e-02,1.624372703620635405e-01
1.298323054351160910e-01,2.721345833248751678e-01
1.855837467537589103e-01,3.810166523694563656e-01
2.408649834962226788e-01,4.886595222610033429e-01
2.954944980409421329e-01,5.946391183635765243e-01
3.492909076650191347e-01,6.985326827998414867e-01
4.020735778687121731e-01,7.999202332403656523e-01
4.536632450416327456e-01,8.983860396419007799e-01
5.038826464440278041e-01,9.935201140613230120e-01
5.525571553944580439e-01,1.084919708493365054e+00
5.995154194783759438e-01,1.172190815514847273e+00
6.445899995217961864e-01,1.254949666368576411e+00
6.876180070104924713e-01,1.332824220986548180e+00
7.284417375785768867e-01,1.405455644335992016e+00
7.669092981415911447e-01,1.472499763374624848e+00
8.028752252083000140e-01,1.533628498823061514e+00
8.362010918734055220e-01,1.588531265905337886e+00
8.667561009700205377e-01,1.636916338172015095e+00
8.944176618470496276e-01,1.678512168506835600e+00
9.190719482325155898e-01,1.713068661427087136e+00
9.406144346498785946e-01,1.740358390820867962e+00
9.589504088709306373e-01,1.760177757322222813e+00
9.739954579158525139e-01,1.772348079607427351e+00
9.856759251491827856e-01,1.776716614004051786e+00
9.939293360696029866e-01,1.773157496938372324e+00
9.987047904519062991e-01,1.761572604906893158e+00
9.999633185714532635e-01,1.741892326844447947e+00
9.976781993247600955e-01,1.714076243974370861e+00
9.918352381547751451e-01,1.678113712465825413e+00
9.824330027957436373e-01,1.634024344489160230e+00
9.694830149703450584e-01,1.581858383552053438e+00
9.530098963007880286e-01,1.521696970316593012e+00
9.330514668357219321e-01,1.453652295440142739e+00
9.096587947456975520e-01,1.377867636349651814e+00
8.828961959014747229e-01,1.294517275249896571e+00
8.528411822210959503e-01,1.203806296079412474e+00
8.195843578530790374e-01,1.105970258562936959e+00
7.832292624538058634e-01,1.001274747964753908e+00
7.438921610166053799e-01,8.900147996219233137e-01
7.017017799176400450e-01,7.725141978287687339e-01
6.567989890588384894e-01,6.491246491525268780e-01
6.093364302098561724e-01,5.202248307825656504e-01
5.594780918791553148e-01,3.862193150514025008e-01
5.073988312770972842e-01,2.475373718109926957e-01
4.532838441715856814e-01,1.046316509026355424e-01
3.973280836773395719e-01,-4.202325248112954992e-02
3.397356292632499053e-01,-1.919323461793687180e-01
2.807190075066994805e-01,-3.445818992613990384e-01
2.204984663686164470e-01,-4.994412055472980394e-01
1.593012050072600827e-01,-6.559644473946443233e-01
9.736056139071354310e-02,-8.135926541411451218e-01
3.491516020729149017e-02,-9.717557490462721548e-01
-2.779197619212449288e-02,-1.129874678040548197e+00
-9.051435085672650260e-02,-1.287363613071696777e+00
-1.530029461174146344e-01,-1.443632222333623982e+00
-2.150072048872163355e-01,-1.598087999182748575e+00
-2.762760357747275908e-01,-1.750138641086627977e+00
-3.365588382100022646e-01,-1.899194469516827244e+00
-3.956065435993808554e-01,-2.044670881294161191e+00
-4.531726683552132484e-01,-2.185990821520973348e+00
-5.090143744908887102e-01,-2.322587267897890495e+00
-5.628935333304977418e-01,-2.453905715920265074e+00
-6.145777877586268145e-01,-2.579406654188632242e+00
-6.638416083290323844e-01,-2.698568018847476768e+00
-7.104673384630257882e-01,-2.810887615991418453e+00
-7.542462239003748792e-01,-2.915885500749867631e+00
-7.949794215175909340e-01,-3.013106301680674726e+00
-8.324789826025476014e-01,-3.102121479074584798e+00
-8.665688056704006215e-01,-3.182531505795144877e+00
-8.970855539248050459e-01,-3.253967959355417161e+00
-9.238795325112877377e-01,-3.316095514065152461e+00
-9.468155207762956049e-01,-3.368613822269813429e+00
-9.657735548369391632e-01,-3.411259273948188397e+00
-9.806496558826320875e-01,-3.443806624237818248e+00
-9.913564997711672433e-01,-3.466070478817995681e+00
-9.978240236482306402e-01,-3.477906627498417613e+00
-9.999999655108650076e-01,-3.479213216837363287e+00
-9.978503328519267024e-01,-3.469931753146279885e+00
-9.913597967636041952e-01,-3.450047927826481953e+00
-9.805320081433595014e-01,-3.419592257627614540e+00
-9.653898329344742235e-01,-3.378640533114719346e+00
-9.459755036450849808e-01,-3.327314069379492700e+00
-9.223506847232788575e-01,-3.265779753829371135e+00
-8.945964497205287635e-01,-3.194249886733095067e+00
-8.628131685502060666e-01,-3.112981811090183015e+00
-8.271203035410168436e-01,-3.022277329321671591e+00
-7.876561133953476901e-01,-2.922481905246619327e+00
-7.445772645881709728e-01,-2.813983650809591897e+00
-6.980583501817624326e-01,-2.697212098054852181e+00
-6.482913164829455788e-01,-2.572636757898350890e+00
-5.954847984311295583e-01,-2.440765468324593179e+00
-5.398633650750542801e-01,-2.302142535727397465e+00
-4.816666769712643070e-01,-2.157346674215219196e+00
-4.211485578163929322e-01,-2.006988748809536816e+00
-3.585759831048707102e-01,-1.851709329570700557e+00
-2.942279890826107192e-01,-1.692176064787056289e+00
-2.283945057414412116e-01,-1.529080882450569501e+00
-1.613751180674174446e-01,-1.363137030312871145e+00
-9.347776021494134946e-02,-1.195075965861096545e+00
-2.501734772561681544e-02,-1.025644108567936197e+00
4.368564665659905449e-02,-8.555994677490228462e-01
1.123066676075567816e-01,-6.857081602953105648e-01
1.805185959205928004e-01,-5.167408334346847987e-01
2.479933045457700380e-01,-3.494690085070215058e-01
3.144032448897760013e-01,-1.846613625057939856e-01
3.794230559766263999e-01,-2.307996484078736130e-02
4.427311887809605162e-01,1.345235125953045952e-01
5.040115377904954563e-01,2.874115934244083626e-01
5.629550716341152894e-01,4.348647837469501454e-01
6.192614544299381851e-01,5.761853285982754258e-01
6.726406493648334761e-01,7.107009181403630693e-01
7.228144959162432492e-01,8.377683236473899564e-01
7.695182520691797867e-01,9.567769432594551704e-01
8.125020928690904753e-01,1.067152237501466816e+00
8.515325566849667460e-01,1.168359034693777776e+00
8.863939306383671335e-01,1.259904686621352354e+00
9.168895667840930574e-01,1.341342055181460102e+00
9.428431208070484626e-01,1.412272311195731600e+00
9.640997052285934510e-01,1.472347527153473168e+00
9.805269493939284819e-01,1.521273046347891844e+00
9.920159588400465633e-01,1.558809611675734175e+00
9.984821670209651501e-01,1.584775238292144728e+00
9.998660727925769987e-01,1.599046815344263850e+00
9.961338575325970890e-01,1.601561423146765417e+00
9.872778762903747785e-01,1.592317353406720759e+00
9.733170179251565690e-01,1.571374821449774917e+00
9.542969297977546006e-01,1.538856360839829129e+00
9.302901032273476201e-01,1.494946892314925169e+00
9.013958166095640268e-01,1.439893460576237905e+00
8.677399338114739624e-01,1.374004634158697780e+00
8.294745562101827341e-01,1.297649565372551272e+00
7.867775275211789099e-01,1.211256709127504383e+00
7.398517913666768919e-01,1.115312201326054131e+00
6.889246023586406142e-01,1.010357899430166739e+00
6.342465923123042915e-01,8.969890897569003929e-01
